x,y,score,pvalue,x raw,y raw
lh_G_oc-temp_med-Lingual,rh_Pole_occipital,0.44461524083953700000,0.00000000000000121598,G_oc-temp_med-Lingual,Pole_occipital
rh_G_postcentral,rh_S_precentral-sup-part,0.44458552512243700000,0.00000000000000085748,G_postcentral,S_precentral-sup-part
rh_G_orbital,rh_S_collat_transv_ant,0.44458552512243700000,0.00000000000000085748,G_orbital,S_collat_transv_ant
lh_G_and_S_frontomargin,rh_G_and_S_cingul-Ant,0.44404135679303400000,0.00000000000000092925,G_and_S_frontomargin,G_and_S_cingul-Ant
lh_G_and_S_occipital_inf,lh_G_oc-temp_lat-fusifor,0.44360733291863400000,0.00000000000000114953,G_and_S_occipital_inf,G_oc-temp_lat-fusifor
lh_G_and_S_frontomargin,lh_S_front_inf,0.44349718846363100000,0.00000000000000100692,G_and_S_frontomargin,S_front_inf
rh_G_front_inf-Opercular,rh_S_temporal_transverse,0.44342660242413300000,0.00000000000000102039,G_front_inf-Opercular,S_temporal_transverse
lh_S_circular_insula_inf,lh_S_oc-temp_med_and_Lingual,0.44331579902049600000,0.00000000000000103421,S_circular_insula_inf,S_oc-temp_med_and_Lingual
lh_G_temp_sup-G_T_transv,rh_G_occipital_middle,0.44324520475490700000,0.00000000000000104803,G_temp_sup-G_T_transv,G_occipital_middle
lh_S_front_inf,rh_G_and_S_cingul-Ant,0.44295302013422800000,0.00000000000000109099,S_front_inf,G_and_S_cingul-Ant
rh_S_front_inf,rh_S_front_sup,0.44259024124795900000,0.00000000000000115083,S_front_inf,S_front_sup
lh_G_rectus,lh_S_front_inf,0.44240885180482400000,0.00000000000000118196,G_rectus,S_front_inf
lh_Lat_Fis-ant-Vertical,lh_Lat_Fis-post,0.44077634681661500000,0.00000000000000150209,Lat_Fis-ant-Vertical,Lat_Fis-post
lh_S_oc_middle_and_Lunatus,rh_G_occipital_middle,0.44049042210649200000,0.00000000000000166392,S_oc_middle_and_Lunatus,G_occipital_middle
lh_G_front_inf-Orbital,lh_S_circular_insula_ant,0.44005078904407700000,0.00000000000000167048,G_front_inf-Orbital,S_circular_insula_ant
lh_S_circular_insula_inf,lh_S_temporal_sup,0.44005078904407700000,0.00000000000000167048,S_circular_insula_inf,S_temporal_sup
lh_S_front_inf,rh_G_front_sup,0.43986939960094300000,0.00000000000000171540,S_front_inf,G_front_sup
lh_S_subparietal,rh_S_subparietal,0.43965713137693300000,0.00000000000000178446,S_subparietal,S_subparietal
lh_S_calcarine,lh_S_oc_sup_and_transversal,0.43962625233347000000,0.00000000000000180749,S_calcarine,S_oc_sup_and_transversal
rh_G_pariet_inf-Angular,rh_S_temporal_sup,0.43932523127153900000,0.00000000000000185743,G_pariet_inf-Angular,S_temporal_sup
lh_G_and_S_cingul-Ant,lh_G_front_sup,0.43914384182840500000,0.00000000000000190730,G_and_S_cingul-Ant,G_front_sup
lh_G_front_inf-Opercular,lh_S_orbital-H_Shaped,0.43878106294213600000,0.00000000000000201102,G_front_inf-Opercular,S_orbital-H_Shaped
rh_G_rectus,rh_G_subcallosal,0.43878106294213600000,0.00000000000000201102,G_rectus,G_subcallosal
lh_G_and_S_occipital_inf,lh_G_oc-temp_med-Lingual,0.43833387005548900000,0.00000000000000248207,G_and_S_occipital_inf,G_oc-temp_med-Lingual
lh_G_and_S_cingul-Mid-Ant,lh_S_orbital-H_Shaped,0.43823689461273300000,0.00000000000000217711,G_and_S_cingul-Mid-Ant,S_orbital-H_Shaped
lh_G_temp_sup-Lateral,lh_S_circular_insula_inf,0.43823689461273300000,0.00000000000000217711,G_temp_sup-Lateral,S_circular_insula_inf
rh_G_and_S_subcentral,rh_S_circular_insula_sup,0.43823689461273300000,0.00000000000000217711,G_and_S_subcentral,S_circular_insula_sup
lh_G_and_S_transv_frontopol,lh_G_front_sup,0.43820091624480400000,0.00000000000000231694,G_and_S_transv_frontopol,G_front_sup
lh_S_circular_insula_sup,lh_S_orbital_lateral,0.43787411572646400000,0.00000000000000229526,S_circular_insula_sup,S_orbital_lateral
rh_G_cuneus,rh_G_oc-temp_med-Lingual,0.43769272628333000000,0.00000000000000235668,G_cuneus,G_oc-temp_med-Lingual
lh_G_pariet_inf-Supramar,lh_G_temp_sup-G_T_transv,0.43762187700888600000,0.00000000000000238779,G_pariet_inf-Supramar,G_temp_sup-G_T_transv
lh_G_oc-temp_lat-fusifor,lh_G_temp_sup-Lateral,0.43751133684019500000,0.00000000000000241973,G_oc-temp_lat-fusifor,G_temp_sup-Lateral
rh_G_pariet_inf-Angular,rh_S_interm_prim-Jensen,0.43744898653569800000,0.00000000000000248258,G_pariet_inf-Angular,S_interm_prim-Jensen
rh_G_oc-temp_lat-fusifor,rh_G_oc-temp_med-Parahip,0.43732994739706100000,0.00000000000000248443,G_oc-temp_lat-fusifor,G_oc-temp_med-Parahip
lh_S_precentral-inf-part,rh_S_intrapariet_and_P_trans,0.43722494151494900000,0.00000000000000261443,S_precentral-inf-part,S_intrapariet_and_P_trans
rh_G_and_S_occipital_inf,rh_G_postcentral,0.43699243231241700000,0.00000000000000271800,G_and_S_occipital_inf,G_postcentral
lh_G_and_S_cingul-Mid-Post,lh_S_postcentral,0.43674507310870900000,0.00000000000000293432,G_and_S_cingul-Mid-Post,S_postcentral
lh_S_circular_insula_sup,lh_S_orbital-H_Shaped,0.43660438962452300000,0.00000000000000276071,S_circular_insula_sup,S_orbital-H_Shaped
lh_G_front_middle,lh_S_suborbital,0.43660438962452300000,0.00000000000000276071,G_front_middle,S_suborbital
lh_G_insular_short,rh_G_temporal_inf,0.43660438962452300000,0.00000000000000276071,G_insular_short,G_temporal_inf
lh_G_front_middle,lh_S_postcentral,0.43644789345595300000,0.00000000000000294141,G_front_middle,S_postcentral
lh_S_collat_transv_post,rh_Pole_occipital,0.43631870812726200000,0.00000000000000546061,S_collat_transv_post,Pole_occipital
lh_G_temp_sup-Plan_polar,lh_G_temporal_middle,0.43624161073825400000,0.00000000000000290998,G_temp_sup-Plan_polar,G_temporal_middle
lh_S_front_middle,rh_G_and_S_cingul-Ant,0.43598929798584700000,0.00000000000000302686,S_front_middle,G_and_S_cingul-Ant
lh_Lat_Fis-post,rh_G_temporal_middle,0.43569744240885100000,0.00000000000000314890,Lat_Fis-post,G_temporal_middle
rh_G_pariet_inf-Supramar,rh_G_postcentral,0.43497188463631400000,0.00000000000000349774,G_pariet_inf-Supramar,G_postcentral
lh_G_and_S_cingul-Mid-Ant,lh_G_pariet_inf-Supramar,0.43490091197048800000,0.00000000000000354363,G_and_S_cingul-Mid-Ant,G_pariet_inf-Supramar
lh_G_Ins_lg_and_S_cent_ins,rh_S_occipital_ant,0.43460910575004500000,0.00000000000000368616,G_Ins_lg_and_S_cent_ins,S_occipital_ant
rh_G_temp_sup-Plan_polar,rh_S_temporal_inf,0.43460910575004500000,0.00000000000000368616,G_temp_sup-Plan_polar,S_temporal_inf
lh_G_front_sup,lh_S_front_inf,0.43442771630691000000,0.00000000000000378408,G_front_sup,S_front_inf
lh_S_collat_transv_post,lh_S_oc_middle_and_Lunatus,0.43421555907458600000,0.00000000000000556764,S_collat_transv_post,S_oc_middle_and_Lunatus
lh_G_occipital_sup,lh_Pole_occipital,0.43406771469035700000,0.00000000000000652478,G_occipital_sup,Pole_occipital
lh_S_oc_middle_and_Lunatus,rh_S_oc_sup_and_transversal,0.43386629518184600000,0.00000000000000451733,S_oc_middle_and_Lunatus,S_oc_sup_and_transversal
lh_G_and_S_frontomargin,lh_S_orbital-H_Shaped,0.43370215853437300000,0.00000000000000420203,G_and_S_frontomargin,S_orbital-H_Shaped
lh_G_subcallosal,rh_G_orbital,0.43370215853437300000,0.00000000000000420203,G_subcallosal,G_orbital
lh_S_orbital-H_Shaped,rh_G_rectus,0.43370215853437300000,0.00000000000000420203,S_orbital-H_Shaped,G_rectus
rh_G_cingul-Post-dorsal,rh_S_subparietal,0.43370215853437300000,0.00000000000000420203,G_cingul-Post-dorsal,S_subparietal
rh_G_orbital,rh_S_circular_insula_inf,0.43370215853437300000,0.00000000000000420203,G_orbital,S_circular_insula_inf
lh_G_occipital_middle,lh_S_interm_prim-Jensen,0.43349606932198000000,0.00000000000000588541,G_occipital_middle,S_interm_prim-Jensen
lh_G_oc-temp_med-Lingual,rh_G_occipital_middle,0.43254274227054400000,0.00000000000000497968,G_oc-temp_med-Lingual,G_occipital_middle
lh_G_and_S_cingul-Mid-Ant,lh_S_circular_insula_sup,0.43243243243243200000,0.00000000000000504551,G_and_S_cingul-Mid-Ant,S_circular_insula_sup
lh_G_and_S_cingul-Ant,lh_S_circular_insula_sup,0.43188826410302900000,0.00000000000000545612,G_and_S_cingul-Ant,S_circular_insula_sup
lh_G_orbital,lh_Lat_Fis-ant-Horizont,0.43188826410302900000,0.00000000000000545612,G_orbital,Lat_Fis-ant-Horizont
lh_G_oc-temp_med-Parahip,lh_S_oc-temp_lat,0.43170687465989400000,0.00000000000000560017,G_oc-temp_med-Parahip,S_oc-temp_lat
rh_G_temp_sup-Lateral,rh_S_temporal_inf,0.43098131688735700000,0.00000000000000621475,G_temp_sup-Lateral,S_temporal_inf
lh_G_pariet_inf-Supramar,rh_G_occipital_middle,0.43083900226757300000,0.00000000000000637743,G_pariet_inf-Supramar,G_occipital_middle
lh_S_interm_prim-Jensen,lh_S_oc_sup_and_transversal,0.43081855689407300000,0.00000000000000868528,S_interm_prim-Jensen,S_oc_sup_and_transversal
lh_S_circular_insula_sup,lh_S_front_sup,0.43027645308269300000,0.00000000000000715261,S_circular_insula_sup,S_front_sup
lh_Lat_Fis-post,lh_S_front_sup,0.43027645308269300000,0.00000000000000715261,Lat_Fis-post,S_front_sup
lh_S_pericallosal,rh_S_pericallosal,0.43025575911481900000,0.00000000000000689560,S_pericallosal,S_pericallosal
lh_G_and_S_subcentral,rh_G_temporal_middle,0.43022359688896100000,0.00000000000000698359,G_and_S_subcentral,G_temporal_middle
rh_S_oc-temp_lat,rh_S_temporal_inf,0.42989298022855000000,0.00000000000000726305,S_oc-temp_lat,S_temporal_inf
lh_S_precentral-inf-part,rh_G_occipital_middle,0.42965386277766100000,0.00000000000000773824,S_precentral-inf-part,G_occipital_middle
lh_Lat_Fis-ant-Horizont,lh_S_front_inf,0.42916742245601200000,0.00000000000000805670,Lat_Fis-ant-Horizont,S_front_inf
rh_S_circular_insula_inf,rh_S_temporal_sup,0.42898603301287800000,0.00000000000000826809,S_circular_insula_inf,S_temporal_sup
lh_S_calcarine,rh_G_occipital_middle,0.42855199354756200000,0.00000000000000882001,S_calcarine,G_occipital_middle
rh_G_insular_short,rh_S_circular_insula_inf,0.42844186468347500000,0.00000000000000893555,G_insular_short,S_circular_insula_inf
lh_G_temp_sup-Plan_tempo,rh_S_oc_sup_and_transversal,0.42829923328924000000,0.00000000000000950913,G_temp_sup-Plan_tempo,S_oc_sup_and_transversal
lh_G_front_middle,lh_Lat_Fis-post,0.42826047524034100000,0.00000000000000916961,G_front_middle,Lat_Fis-post
rh_G_front_inf-Triangul,rh_Lat_Fis-ant-Vertical,0.42789769635407200000,0.00000000000000965598,G_front_inf-Triangul,Lat_Fis-ant-Vertical
lh_G_and_S_cingul-Mid-Post,lh_G_front_sup,0.42773527175252700000,0.00000000000001027588,G_and_S_cingul-Mid-Post,G_front_sup
rh_G_front_inf-Orbital,rh_S_circular_insula_ant,0.42771630691093700000,0.00000000000000990859,G_front_inf-Orbital,S_circular_insula_ant
rh_G_front_middle,rh_S_precentral-sup-part,0.42753491746780300000,0.00000000000001016771,G_front_middle,S_precentral-sup-part
lh_S_calcarine,rh_S_occipital_ant,0.42717213858153400000,0.00000000000001070611,S_calcarine,S_occipital_ant
lh_G_Ins_lg_and_S_cent_ins,lh_S_circular_insula_sup,0.42699074913840000000,0.00000000000001098573,G_Ins_lg_and_S_cent_ins,S_circular_insula_sup
lh_G_temporal_inf,lh_S_temporal_sup,0.42699074913840000000,0.00000000000001098573,G_temporal_inf,S_temporal_sup
lh_G_temporal_inf,lh_S_oc-temp_med_and_Lingual,0.42699074913840000000,0.00000000000001098573,G_temporal_inf,S_oc-temp_med_and_Lingual
lh_G_postcentral,lh_S_cingul-Marginalis,0.42684698470518700000,0.00000000000001169243,G_postcentral,S_cingul-Marginalis
lh_G_front_middle,lh_G_pariet_inf-Supramar,0.42655661918607000000,0.00000000000001171565,G_front_middle,G_pariet_inf-Supramar
lh_G_temp_sup-Plan_tempo,rh_S_occipital_ant,0.42655661918607000000,0.00000000000001171565,G_temp_sup-Plan_tempo,S_occipital_ant
lh_G_and_S_cingul-Ant,rh_G_rectus,0.42644658080899600000,0.00000000000001186842,G_and_S_cingul-Ant,G_rectus
lh_Lat_Fis-ant-Vertical,lh_S_orbital_lateral,0.42626519136586200000,0.00000000000001217789,Lat_Fis-ant-Vertical,S_orbital_lateral
lh_S_orbital_med-olfact,rh_G_rectus,0.42608380192272800000,0.00000000000001249529,S_orbital_med-olfact,G_rectus
lh_S_precentral-inf-part,rh_G_pariet_inf-Angular,0.42573273594641000000,0.00000000000001347888,S_precentral-inf-part,G_pariet_inf-Angular
lh_S_circular_insula_sup,rh_S_temporal_sup,0.42535824415019000000,0.00000000000001384832,S_circular_insula_sup,S_temporal_sup
lh_S_circular_insula_inf,lh_S_temporal_transverse,0.42510543783225800000,0.00000000000001439087,S_circular_insula_inf,S_temporal_transverse
lh_S_oc_sup_and_transversal,rh_G_occipital_sup,0.42507511629024300000,0.00000000000001772414,S_oc_sup_and_transversal,G_occipital_sup
rh_G_and_S_occipital_inf,rh_G_precentral,0.42501257747020700000,0.00000000000001511510,G_and_S_occipital_inf,G_precentral
rh_G_front_inf-Triangul,rh_G_insular_short,0.42499546526392100000,0.00000000000001457790,G_front_inf-Triangul,G_insular_short
lh_Lat_Fis-ant-Horizont,lh_Lat_Fis-ant-Vertical,0.42481407582078700000,0.00000000000001495674,Lat_Fis-ant-Horizont,Lat_Fis-ant-Vertical
lh_G_precentral,rh_S_front_middle,0.42441834489636300000,0.00000000000001594202,G_precentral,S_front_middle
lh_G_front_inf-Triangul,lh_S_temporal_transverse,0.42437984715535300000,0.00000000000001594545,G_front_inf-Triangul,S_temporal_transverse
lh_G_orbital,rh_S_suborbital,0.42354434971884600000,0.00000000000001789378,G_orbital,S_suborbital
rh_S_front_middle,rh_S_front_sup,0.42354434971884600000,0.00000000000001789378,S_front_middle,S_front_sup
lh_S_oc-temp_med_and_Lingual,rh_G_and_S_occipital_inf,0.42337896090081500000,0.00000000000001903130,S_oc-temp_med_and_Lingual,G_and_S_occipital_inf
